timestamp,metadata.location,metadata.sensorId,temperature.celcius,_id
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,24.9153,677cebf3bafc1a5dacbd5548
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,25.0158,677cebf4bafc1a5dacbd5554
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,24.9025,677cebf3bafc1a5dacbd5551
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,24.7721,677cebf3bafc1a5dacbd554b
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,25.1794,677cebf3bafc1a5dacbd554e
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,25.0803,677cebf3bafc1a5dacbd5545
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,25.1351,677cebf3bafc1a5dacbd5542
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,24.9737,677cebf3bafc1a5dacbd553f
2025-01-07T08:55:17.000Z,3P_2HP,TEMPERATURE001,24.9044,677cebf3bafc1a5dacbd553c
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,25.0642,677cebf4bafc1a5dacbd555a
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,24.8928,677cebf5bafc1a5dacbd5572
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,24.9343,677cebf4bafc1a5dacbd556f
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,24.9295,677cebf4bafc1a5dacbd556c
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,25.0364,677cebf4bafc1a5dacbd5569
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,24.9723,677cebf4bafc1a5dacbd555d
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,24.8505,677cebf4bafc1a5dacbd5566
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,25.1262,677cebf4bafc1a5dacbd5560
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,25.0708,677cebf4bafc1a5dacbd5563
2025-01-07T08:55:18.000Z,3P_2HP,TEMPERATURE001,25.0497,677cebf4bafc1a5dacbd5557
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,24.932,677cebf5bafc1a5dacbd5587
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.1039,677cebf6bafc1a5dacbd558d
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,24.9326,677cebf6bafc1a5dacbd5590
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,24.9982,677cebf5bafc1a5dacbd558a
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.1189,677cebf5bafc1a5dacbd5584
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.0645,677cebf5bafc1a5dacbd557b
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.0522,677cebf5bafc1a5dacbd5581
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.0286,677cebf5bafc1a5dacbd5575
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,24.8222,677cebf5bafc1a5dacbd557e
2025-01-07T08:55:19.000Z,3P_2HP,TEMPERATURE001,25.0897,677cebf5bafc1a5dacbd5578
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0685,677cebf6bafc1a5dacbd55a2
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,24.9341,677cebf6bafc1a5dacbd55ae
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0012,677cebf6bafc1a5dacbd55ab
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0353,677cebf6bafc1a5dacbd55a8
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0073,677cebf6bafc1a5dacbd559f
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0935,677cebf6bafc1a5dacbd55a5
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0606,677cebf6bafc1a5dacbd559c
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0047,677cebf6bafc1a5dacbd5599
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0251,677cebf6bafc1a5dacbd5596
2025-01-07T08:55:20.000Z,3P_2HP,TEMPERATURE001,25.0241,677cebf6bafc1a5dacbd5593
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.9879,677cebf7bafc1a5dacbd55b7
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,25.0378,677cebf8bafc1a5dacbd55cf
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,25.0591,677cebf7bafc1a5dacbd55cc
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,25.2066,677cebf7bafc1a5dacbd55c9
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.9834,677cebf7bafc1a5dacbd55c6
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,25.0491,677cebf7bafc1a5dacbd55c3
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.8928,677cebf7bafc1a5dacbd55bd
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.9666,677cebf7bafc1a5dacbd55c0
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,25.0042,677cebf7bafc1a5dacbd55b4
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.9492,677cebf7bafc1a5dacbd55ba
2025-01-07T08:55:21.000Z,3P_2HP,TEMPERATURE001,24.9437,677cebf7bafc1a5dacbd55b1
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,25.0802,677cebf8bafc1a5dacbd55e1
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,25.0821,677cebf9bafc1a5dacbd55ea
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.9902,677cebf8bafc1a5dacbd55e7
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.966,677cebf8bafc1a5dacbd55e4
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.9001,677cebf8bafc1a5dacbd55de
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.8507,677cebf8bafc1a5dacbd55d5
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,25.0264,677cebf8bafc1a5dacbd55db
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.9666,677cebf8bafc1a5dacbd55d8
2025-01-07T08:55:22.000Z,3P_2HP,TEMPERATURE001,24.9676,677cebf8bafc1a5dacbd55d2
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,25.0738,677cebf9bafc1a5dacbd55ff
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,25.0038,677cebf9bafc1a5dacbd5608
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,24.947,677cebf9bafc1a5dacbd5602
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,25.0212,677cebf9bafc1a5dacbd5605
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,25.0277,677cebf9bafc1a5dacbd55fc
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,24.9644,677cebf9bafc1a5dacbd55f9
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,24.9598,677cebf9bafc1a5dacbd55f6
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,24.8867,677cebf9bafc1a5dacbd55f0
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,24.9934,677cebf9bafc1a5dacbd55f3
2025-01-07T08:55:23.000Z,3P_2HP,TEMPERATURE001,25.0665,677cebf9bafc1a5dacbd55ed
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,24.9677,677cebfabafc1a5dacbd560b
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.057,677cebfbbafc1a5dacbd5626
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,24.9077,677cebfabafc1a5dacbd5623
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.1336,677cebfabafc1a5dacbd561d
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.1024,677cebfabafc1a5dacbd5620
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,24.9614,677cebfabafc1a5dacbd561a
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.1111,677cebfabafc1a5dacbd5614
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.011,677cebfabafc1a5dacbd5617
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,25.0358,677cebfabafc1a5dacbd5611
2025-01-07T08:55:24.000Z,3P_2HP,TEMPERATURE001,24.9118,677cebfabafc1a5dacbd560e
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9647,677cebfcbafc1a5dacbd5644
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,25.0412,677cebfbbafc1a5dacbd563e
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9224,677cebfbbafc1a5dacbd5641
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,25.0238,677cebfbbafc1a5dacbd563b
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9998,677cebfbbafc1a5dacbd5638
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9656,677cebfbbafc1a5dacbd562f
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9072,677cebfbbafc1a5dacbd5632
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,25.0722,677cebfbbafc1a5dacbd562c
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.9475,677cebfbbafc1a5dacbd5629
2025-01-07T08:55:25.000Z,3P_2HP,TEMPERATURE001,24.6396,677cebfbbafc1a5dacbd5635
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,25.084,677cebfdbafc1a5dacbd5662
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,25.1189,677cebfcbafc1a5dacbd5659
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,25.0712,677cebfcbafc1a5dacbd565c
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,24.9316,677cebfcbafc1a5dacbd565f
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,25.1052,677cebfcbafc1a5dacbd5656
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,24.9263,677cebfcbafc1a5dacbd5650
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,25.0777,677cebfcbafc1a5dacbd5647
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,24.8633,677cebfcbafc1a5dacbd564d
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,24.9613,677cebfcbafc1a5dacbd564a
2025-01-07T08:55:26.000Z,3P_2HP,TEMPERATURE001,24.9216,677cebfcbafc1a5dacbd5653
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.1536,677cebfdbafc1a5dacbd5677
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,24.9872,677cebfebafc1a5dacbd5680
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,24.926,677cebfdbafc1a5dacbd5674
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.1831,677cebfdbafc1a5dacbd567d
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.0786,677cebfdbafc1a5dacbd567a
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.0481,677cebfdbafc1a5dacbd566e
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.039,677cebfdbafc1a5dacbd5671
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,25.1403,677cebfdbafc1a5dacbd566b
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,24.8862,677cebfdbafc1a5dacbd5668
2025-01-07T08:55:27.000Z,3P_2HP,TEMPERATURE001,24.8809,677cebfdbafc1a5dacbd5665
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,25.0914,677cebfebafc1a5dacbd5692
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,25.0261,677cebffbafc1a5dacbd569b
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,24.9593,677cebffbafc1a5dacbd569e
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,25.0545,677cebffbafc1a5dacbd5698
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,25.0553,677cebfebafc1a5dacbd5695
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,24.9131,677cebfebafc1a5dacbd568c
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,25.0678,677cebfebafc1a5dacbd568f
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,24.8936,677cebfebafc1a5dacbd5689
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,24.9813,677cebfebafc1a5dacbd5686
2025-01-07T08:55:28.000Z,3P_2HP,TEMPERATURE001,24.8331,677cebfebafc1a5dacbd5683
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.9138,677cebffbafc1a5dacbd56b0
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.9886,677cec00bafc1a5dacbd56b9
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,25.1782,677cec00bafc1a5dacbd56b6
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,25.0745,677cec00bafc1a5dacbd56bc
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,25.0866,677cebffbafc1a5dacbd56b3
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.9762,677cebffbafc1a5dacbd56ad
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.8812,677cebffbafc1a5dacbd56aa
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.9022,677cebffbafc1a5dacbd56a4
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,24.955,677cebffbafc1a5dacbd56a7
2025-01-07T08:55:29.000Z,3P_2HP,TEMPERATURE001,25.0996,677cebffbafc1a5dacbd56a1
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.9361,677cec00bafc1a5dacbd56bf
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,25.1048,677cec01bafc1a5dacbd56da
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.8456,677cec00bafc1a5dacbd56d7
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,25.1448,677cec00bafc1a5dacbd56d1
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,25.0662,677cec00bafc1a5dacbd56d4
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,25.051,677cec00bafc1a5dacbd56c8
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.9719,677cec00bafc1a5dacbd56cb
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.9033,677cec00bafc1a5dacbd56ce
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.9551,677cec00bafc1a5dacbd56c5
2025-01-07T08:55:30.000Z,3P_2HP,TEMPERATURE001,24.8739,677cec00bafc1a5dacbd56c2
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.0148,677cec02bafc1a5dacbd56f8
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,24.9784,677cec02bafc1a5dacbd56f2
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,24.8999,677cec02bafc1a5dacbd56f5
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,24.888,677cec01bafc1a5dacbd56ef
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.0383,677cec01bafc1a5dacbd56e9
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,24.9539,677cec01bafc1a5dacbd56e3
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.0706,677cec01bafc1a5dacbd56e6
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.2378,677cec01bafc1a5dacbd56ec
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.0562,677cec01bafc1a5dacbd56e0
2025-01-07T08:55:31.000Z,3P_2HP,TEMPERATURE001,25.0532,677cec01bafc1a5dacbd56dd
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.9235,677cec02bafc1a5dacbd570a
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.9552,677cec03bafc1a5dacbd5716
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.927,677cec02bafc1a5dacbd5710
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,25.0008,677cec02bafc1a5dacbd5713
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.9881,677cec02bafc1a5dacbd570d
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.99,677cec02bafc1a5dacbd5707
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,25.1298,677cec02bafc1a5dacbd5701
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.9841,677cec02bafc1a5dacbd5704
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.989,677cec02bafc1a5dacbd56fe
2025-01-07T08:55:32.000Z,3P_2HP,TEMPERATURE001,24.936,677cec02bafc1a5dacbd56fb
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,25.048,677cec03bafc1a5dacbd5719
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.9049,677cec04bafc1a5dacbd5734
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.8614,677cec03bafc1a5dacbd5731
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,25.0846,677cec03bafc1a5dacbd572e
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.9137,677cec03bafc1a5dacbd572b
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.9907,677cec03bafc1a5dacbd5728
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,25.0929,677cec03bafc1a5dacbd5722
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,25.0204,677cec03bafc1a5dacbd5725
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.8103,677cec03bafc1a5dacbd571f
2025-01-07T08:55:33.000Z,3P_2HP,TEMPERATURE001,24.9392,677cec03bafc1a5dacbd571c
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0254,677cec05bafc1a5dacbd5755
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0913,677cec05bafc1a5dacbd5752
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0618,677cec04bafc1a5dacbd574f
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0026,677cec04bafc1a5dacbd574c
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0195,677cec04bafc1a5dacbd5749
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,24.8987,677cec04bafc1a5dacbd5743
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0534,677cec04bafc1a5dacbd5746
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0149,677cec04bafc1a5dacbd5737
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,24.9192,677cec04bafc1a5dacbd573a
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,25.0498,677cec04bafc1a5dacbd573d
2025-01-07T08:55:34.000Z,3P_2HP,TEMPERATURE001,24.9456,677cec04bafc1a5dacbd5740
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,25.0317,677cec05bafc1a5dacbd5758
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,25.0943,677cec05bafc1a5dacbd575b
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,24.9436,677cec05bafc1a5dacbd575e
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,25.1211,677cec05bafc1a5dacbd5764
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,25.033,677cec05bafc1a5dacbd5761
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,24.9301,677cec06bafc1a5dacbd5770
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,24.9672,677cec06bafc1a5dacbd576d
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,24.7779,677cec06bafc1a5dacbd5767
2025-01-07T08:55:35.000Z,3P_2HP,TEMPERATURE001,25.047,677cec06bafc1a5dacbd576a
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0633,677cec07bafc1a5dacbd578e
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,24.9353,677cec06bafc1a5dacbd578b
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0189,677cec06bafc1a5dacbd5785
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0599,677cec06bafc1a5dacbd5788
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0707,677cec06bafc1a5dacbd577c
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,24.9713,677cec06bafc1a5dacbd577f
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.1393,677cec06bafc1a5dacbd5779
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0622,677cec06bafc1a5dacbd5776
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,24.9878,677cec06bafc1a5dacbd5773
2025-01-07T08:55:36.000Z,3P_2HP,TEMPERATURE001,25.0208,677cec06bafc1a5dacbd5782
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,24.8847,677cec07bafc1a5dacbd579d
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,24.9122,677cec08bafc1a5dacbd57ac
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,25.0526,677cec07bafc1a5dacbd57a9
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,25.0637,677cec07bafc1a5dacbd57a6
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,24.9877,677cec07bafc1a5dacbd57a3
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,24.8717,677cec07bafc1a5dacbd57a0
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,24.9562,677cec07bafc1a5dacbd579a
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,25.0393,677cec07bafc1a5dacbd5797
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,25.0614,677cec07bafc1a5dacbd5791
2025-01-07T08:55:37.000Z,3P_2HP,TEMPERATURE001,25.1062,677cec07bafc1a5dacbd5794
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.0717,677cec08bafc1a5dacbd57b8
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.1801,677cec08bafc1a5dacbd57af
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.0083,677cec08bafc1a5dacbd57b5
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,24.9242,677cec08bafc1a5dacbd57bb
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,24.9729,677cec08bafc1a5dacbd57be
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.0219,677cec08bafc1a5dacbd57c1
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.1363,677cec08bafc1a5dacbd57c4
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.052,677cec09bafc1a5dacbd57c7
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,25.0399,677cec09bafc1a5dacbd57ca
2025-01-07T08:55:38.000Z,3P_2HP,TEMPERATURE001,24.9156,677cec08bafc1a5dacbd57b2
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,24.9267,677cec0abafc1a5dacbd57e8
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,25.0592,677cec09bafc1a5dacbd57e5
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,24.927,677cec09bafc1a5dacbd57df
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,25.1063,677cec09bafc1a5dacbd57e2
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,25.0215,677cec09bafc1a5dacbd57dc
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,25.0968,677cec09bafc1a5dacbd57d9
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,24.9845,677cec09bafc1a5dacbd57d3
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,24.9302,677cec09bafc1a5dacbd57d0
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,25.1257,677cec09bafc1a5dacbd57cd
2025-01-07T08:55:39.000Z,3P_2HP,TEMPERATURE001,24.8797,677cec09bafc1a5dacbd57d6
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,25.0544,677cec0abafc1a5dacbd5803
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.9219,677cec0bbafc1a5dacbd5806
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.9431,677cec0abafc1a5dacbd57fd
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.9457,677cec0abafc1a5dacbd5800
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,25.0623,677cec0abafc1a5dacbd57fa
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.9795,677cec0abafc1a5dacbd57f7
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,25.0065,677cec0abafc1a5dacbd57f4
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.8759,677cec0abafc1a5dacbd57f1
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,24.9148,677cec0abafc1a5dacbd57ee
2025-01-07T08:55:40.000Z,3P_2HP,TEMPERATURE001,25.0143,677cec0abafc1a5dacbd57eb
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,24.9436,677cec0cbafc1a5dacbd5824
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,25.1375,677cec0bbafc1a5dacbd581e
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,25.0421,677cec0bbafc1a5dacbd5821
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,24.9861,677cec0bbafc1a5dacbd5812
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,24.9269,677cec0bbafc1a5dacbd5815
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,25.1057,677cec0bbafc1a5dacbd581b
2025-01-07T08:55:41.000Z,3P_2HP,TEMPERATURE001,24.9646,677cec0bbafc1a5dacbd5818
